datetime,open,high,low,close,volume
2021-09-16 01:07:00,48218.0,48258.79,48217.99,48244.26,212.01
2021-09-16 01:08:00,48244.25,48244.26,48183.12,48184.12,241.295
2021-09-16 01:09:00,48184.11,48212.79,48176.22,48187.02,206.726
2021-09-16 01:10:00,48187.01,48265.3,48178.33,48251.17,229.169
2021-09-16 01:11:00,48251.01,48308.85,48236.0,48302.0,381.792
2021-09-16 01:12:00,48301.99,48353.9,48300.27,48330.69,506.192
2021-09-16 01:13:00,48330.68,48343.84,48300.0,48328.0,276.393
2021-09-16 01:14:00,48328.0,48330.0,48274.05,48283.86,235.085
2021-09-16 01:15:00,48283.86,48303.61,48274.58,48293.02,210.559
2021-09-16 01:16:00,48293.03,48400.0,48285.8,48353.81,960.162
2021-09-16 01:17:00,48353.82,48360.03,48307.0,48344.89,270.173
2021-09-16 01:18:00,48344.9,48396.99,48344.89,48389.73,360.151
2021-09-16 01:19:00,48388.61,48398.0,48363.19,48387.79,233.555
2021-09-16 01:20:00,48387.79,48399.99,48300.18,48304.46,586.746
2021-09-16 01:21:00,48304.46,48321.14,48257.36,48263.5,469.82
2021-09-16 01:22:00,48264.1,48310.35,48262.13,48295.8,224.75
2021-09-16 01:23:00,48294.78,48300.0,48282.93,48299.98,90.332
2021-09-16 01:24:00,48299.99,48299.99,48243.76,48246.13,277.737
2021-09-16 01:25:00,48246.12,48272.68,48242.23,48256.95,175.318
2021-09-16 01:26:00,48254.63,48262.06,48243.12,48243.13,77.119
2021-09-16 01:27:00,48243.12,48250.0,48210.49,48210.5,242.646
2021-09-16 01:28:00,48210.5,48226.21,48192.49,48195.17,225.521
2021-09-16 01:29:00,48195.16,48200.79,48153.91,48167.27,421.384
2021-09-16 01:30:00,48167.6,48205.97,48155.73,48203.73,289.456
2021-09-16 01:31:00,48203.74,48237.89,48180.02,48189.11,262.274
2021-09-16 01:32:00,48189.11,48219.51,48189.11,48199.04,79.606
2021-09-16 01:33:00,48199.05,48209.0,48160.0,48161.53,124.384
2021-09-16 01:34:00,48161.54,48192.25,48150.09,48156.21,236.497
2021-09-16 01:35:00,48156.21,48156.22,48083.71,48133.94,766.946
2021-09-16 01:36:00,48133.94,48221.0,48124.55,48195.79,321.672
2021-09-16 01:37:00,48195.78,48206.29,48153.63,48160.78,101.754
2021-09-16 01:38:00,48160.77,48204.2,48155.16,48175.35,92.334
2021-09-16 01:39:00,48175.34,48204.55,48175.34,48189.19,58.636
2021-09-16 01:40:00,48189.19,48200.0,48180.0,48200.0,67.55
2021-09-16 01:41:00,48199.99,48209.99,48194.02,48204.42,74.824
2021-09-16 01:42:00,48204.43,48247.96,48204.42,48239.0,153.803
2021-09-16 01:43:00,48238.99,48240.0,48212.8,48214.0,70.291
2021-09-16 01:44:00,48214.0,48234.15,48214.0,48220.6,46.966
2021-09-16 01:45:00,48220.59,48240.09,48212.77,48224.58,65.822
2021-09-16 01:46:00,48224.15,48278.65,48215.3,48250.07,242.114
2021-09-16 01:47:00,48251.98,48256.65,48222.96,48226.07,90.781
2021-09-16 01:48:00,48226.07,48229.56,48210.0,48210.0,104.171
2021-09-16 01:49:00,48210.01,48210.01,48163.61,48174.08,165.323
2021-09-16 01:50:00,48174.08,48181.67,48165.0,48177.64,86.383
2021-09-16 01:51:00,48177.64,48182.77,48157.81,48170.48,109.825
2021-09-16 01:52:00,48170.48,48170.49,48135.97,48143.88,117.875
2021-09-16 01:53:00,48143.88,48146.95,48131.01,48132.09,82.699
2021-09-16 01:54:00,48132.09,48139.95,48130.01,48133.24,71.284
2021-09-16 01:55:00,48133.24,48163.16,48130.0,48131.9,148.86
2021-09-16 01:56:00,48131.9,48131.9,48077.21,48077.21,384.901
2021-09-16 01:57:00,48077.21,48088.01,48050.0,48050.0,406.409
2021-09-16 01:58:00,48050.0,48065.8,48027.0,48030.36,357.346
2021-09-16 01:59:00,48030.36,48049.06,48022.32,48043.8,242.493
2021-09-16 02:00:00,48044.33,48050.0,48025.0,48026.98,153.254
2021-09-16 02:01:00,48027.13,48061.0,48016.0,48024.01,259.095
2021-09-16 02:02:00,48024.01,48050.68,48024.01,48049.37,92.897
2021-09-16 02:03:00,48049.38,48112.0,48048.39,48087.45,298.728
2021-09-16 02:04:00,48087.45,48120.0,48085.47,48091.09,172.22
2021-09-16 02:05:00,48091.1,48151.52,48091.09,48135.33,271.32
2021-09-16 02:06:00,48135.33,48147.98,48123.41,48123.42,146.412
2021-09-16 02:07:00,48123.42,48123.42,48099.4,48108.75,141.364
2021-09-16 02:08:00,48108.75,48130.0,48106.78,48113.95,78.484
2021-09-16 02:09:00,48111.13,48129.89,48110.07,48115.86,33.672
2021-09-16 02:10:00,48115.86,48138.85,48115.85,48133.4,64.402
2021-09-16 02:11:00,48133.4,48135.0,48125.24,48133.42,41.809
2021-09-16 02:12:00,48133.41,48179.24,48133.4,48149.04,238.051
2021-09-16 02:13:00,48150.56,48157.37,48119.5,48126.14,199.582
2021-09-16 02:14:00,48126.13,48137.8,48116.33,48121.33,38.369
2021-09-16 02:15:00,48120.3,48139.29,48117.79,48133.77,75.321
2021-09-16 02:16:00,48133.77,48143.66,48100.0,48103.66,86.414
2021-09-16 02:17:00,48103.66,48112.59,48083.72,48084.27,115.449
2021-09-16 02:18:00,48084.26,48115.09,48076.0,48112.86,113.608
2021-09-16 02:19:00,48112.86,48115.68,48092.57,48097.78,40.95
2021-09-16 02:20:00,48097.78,48116.46,48097.77,48115.06,52.213
2021-09-16 02:21:00,48115.08,48150.99,48113.37,48150.99,103.901
2021-09-16 02:22:00,48150.98,48150.99,48124.1,48135.99,77.203
2021-09-16 02:23:00,48135.99,48156.54,48130.83,48135.03,67.791
2021-09-16 02:24:00,48135.03,48151.15,48120.0,48132.72,63.852
2021-09-16 02:25:00,48132.71,48185.0,48132.71,48184.99,112.503
2021-09-16 02:26:00,48184.99,48214.61,48177.23,48177.23,187.27
2021-09-16 02:27:00,48177.22,48202.52,48171.28,48186.73,80.218
2021-09-16 02:28:00,48186.72,48205.76,48182.5,48195.82,121.635
2021-09-16 02:29:00,48195.83,48195.83,48160.89,48173.34,83.146
2021-09-16 02:30:00,48173.33,48193.0,48173.33,48188.07,48.567
2021-09-16 02:31:00,48188.07,48212.95,48185.14,48200.65,112.45
2021-09-16 02:32:00,48200.65,48214.11,48194.77,48208.64,81.994
2021-09-16 02:33:00,48208.64,48234.0,48208.63,48221.4,116.18
2021-09-16 02:34:00,48221.4,48234.8,48207.76,48214.51,98.235
2021-09-16 02:35:00,48214.5,48218.67,48185.36,48197.35,119.829
2021-09-16 02:36:00,48194.77,48200.0,48190.96,48191.43,43.023
2021-09-16 02:37:00,48191.44,48219.09,48181.02,48219.09,121.159
2021-09-16 02:38:00,48219.09,48239.98,48210.12,48231.2,128.087
2021-09-16 02:39:00,48231.19,48231.2,48203.01,48208.21,51.434
2021-09-16 02:40:00,48208.21,48227.98,48208.2,48211.6,36.025
2021-09-16 02:41:00,48211.6,48220.0,48184.02,48194.2,108.5
2021-09-16 02:42:00,48196.07,48218.05,48196.07,48215.59,59.014
2021-09-16 02:43:00,48216.31,48216.31,48192.45,48205.39,41.434
2021-09-16 02:44:00,48205.39,48205.39,48171.25,48181.26,42.282
2021-09-16 02:45:00,48181.26,48181.27,48156.93,48165.13,72.948
2021-09-16 02:46:00,48165.14,48165.14,48115.61,48129.79,253.336
2021-09-16 02:47:00,48129.79,48162.59,48128.0,48162.59,129.756
2021-09-16 02:48:00,48162.59,48179.78,48137.2,48169.0,74.098
2021-09-16 02:49:00,48169.01,48246.85,48169.0,48238.32,206.059
2021-09-16 02:50:00,48238.32,48240.36,48220.01,48222.0,95.712
2021-09-16 02:51:00,48222.0,48222.01,48139.8,48139.8,360.783
2021-09-16 02:52:00,48139.81,48152.0,48086.72,48092.44,143.347
2021-09-16 02:53:00,48092.45,48108.72,48055.0,48069.71,322.136
2021-09-16 02:54:00,48069.71,48087.9,48058.47,48067.96,170.672
2021-09-16 02:55:00,48067.96,48067.96,48024.0,48030.01,202.84
2021-09-16 02:56:00,48030.0,48075.04,48018.0,48054.52,170.585
2021-09-16 02:57:00,48055.07,48117.44,48055.06,48107.4,201.176
2021-09-16 02:58:00,48107.41,48111.04,48040.82,48059.79,158.202
2021-09-16 02:59:00,48059.79,48071.58,47949.88,47981.04,802.242
2021-09-16 03:00:00,47981.05,48043.31,47981.04,48022.85,217.184
2021-09-16 03:01:00,48022.85,48035.54,48003.3,48031.15,162.541
2021-09-16 03:02:00,48030.81,48038.26,47960.0,47961.01,331.605
2021-09-16 03:03:00,47961.0,47970.0,47840.0,47909.19,1292.519
2021-09-16 03:04:00,47909.19,47970.0,47881.2,47894.6,633.288
2021-09-16 03:05:00,47894.6,47926.0,47836.0,47925.99,330.408
2021-09-16 03:06:00,47925.99,47941.28,47870.0,47879.67,193.254
2021-09-16 03:07:00,47879.66,47883.48,47831.57,47861.46,257.468
2021-09-16 03:08:00,47861.46,47871.81,47832.21,47869.84,173.704
2021-09-16 03:09:00,47869.84,47920.0,47865.53,47895.83,265.378
2021-09-16 03:10:00,47888.48,47958.98,47888.47,47934.35,224.55
2021-09-16 03:11:00,47936.07,47982.86,47916.23,47976.31,432.882
2021-09-16 03:12:00,47976.3,47976.31,47924.28,47973.15,268.377
2021-09-16 03:13:00,47973.14,47981.97,47955.85,47975.48,107.943
2021-09-16 03:14:00,47975.48,47975.49,47926.09,47941.22,93.003
2021-09-16 03:15:00,47941.21,47980.0,47941.21,47978.49,83.338
2021-09-16 03:16:00,47978.12,47986.47,47948.64,47957.16,103.888
2021-09-16 03:17:00,47957.15,47963.49,47939.4,47946.34,192.227
2021-09-16 03:18:00,47946.33,47955.0,47943.99,47950.0,64.017
2021-09-16 03:19:00,47950.01,47960.0,47942.01,47943.21,46.558
2021-09-16 03:20:00,47943.21,47994.19,47929.37,47992.6,110.493
2021-09-16 03:21:00,47992.6,48000.0,47983.18,47994.94,102.482
2021-09-16 03:22:00,47994.95,48021.05,47911.92,47924.47,471.023
2021-09-16 03:23:00,47924.48,47965.96,47913.51,47953.62,82.63
2021-09-16 03:24:00,47953.63,47968.46,47953.62,47957.44,38.556
2021-09-16 03:25:00,47957.43,47966.63,47912.01,47962.91,287.54
2021-09-16 03:26:00,47962.91,47996.74,47921.11,47932.45,134.103
2021-09-16 03:27:00,47932.9,47952.13,47922.0,47950.27,93.527
2021-09-16 03:28:00,47950.27,47989.01,47941.52,47976.61,77.233
2021-09-16 03:29:00,47976.6,47977.84,47952.52,47964.99,49.231
2021-09-16 03:30:00,47964.99,48013.2,47964.99,47994.94,109.567
2021-09-16 03:31:00,47994.94,48018.22,47994.94,48015.14,68.281
2021-09-16 03:32:00,48015.14,48023.4,47973.0,47991.56,180.19
2021-09-16 03:33:00,47991.57,47995.42,47965.78,47965.78,35.288
2021-09-16 03:34:00,47965.78,47969.7,47903.82,47918.81,158.216
2021-09-16 03:35:00,47918.8,47956.02,47916.22,47926.18,78.37
2021-09-16 03:36:00,47927.37,47938.79,47915.0,47924.76,65.171
2021-09-16 03:37:00,47924.75,47924.76,47875.0,47885.82,246.513
2021-09-16 03:38:00,47885.81,47907.0,47885.81,47901.68,74.299
2021-09-16 03:39:00,47901.68,47909.2,47875.0,47880.3,106.542
2021-09-16 03:40:00,47880.29,47923.34,47861.0,47912.55,110.358
2021-09-16 03:41:00,47912.55,47946.99,47912.54,47924.64,74.263
2021-09-16 03:42:00,47925.17,47927.71,47916.88,47919.99,34.835
2021-09-16 03:43:00,47920.0,47956.56,47919.12,47949.99,42.701
2021-09-16 03:44:00,47949.99,47954.8,47930.0,47949.61,35.241
2021-09-16 03:45:00,47949.6,47987.93,47938.0,47985.83,74.778
2021-09-16 03:46:00,47985.83,48008.5,47983.27,47994.32,124.32
2021-09-16 03:47:00,47996.9,48008.64,47967.09,48008.3,97.521
2021-09-16 03:48:00,48008.3,48026.38,48005.86,48018.79,99.73
2021-09-16 03:49:00,48018.79,48025.0,48004.89,48016.95,88.707
2021-09-16 03:50:00,48016.96,48054.91,47984.74,47990.01,263.751
2021-09-16 03:51:00,47990.01,47998.0,47984.03,47991.64,41.187
2021-09-16 03:52:00,47991.64,47995.0,47977.16,47982.01,36.763
2021-09-16 03:53:00,47982.01,47984.0,47977.18,47977.2,29.575
2021-09-16 03:54:00,47977.2,48038.91,47976.91,48013.35,164.321
2021-09-16 03:55:00,48010.42,48039.68,48008.68,48008.69,102.919
2021-09-16 03:56:00,48008.68,48028.78,48004.99,48004.99,33.503
2021-09-16 03:57:00,48005.0,48018.47,47998.84,48004.99,60.264
2021-09-16 03:58:00,48004.99,48019.12,48004.53,48011.44,33.851
2021-09-16 03:59:00,48011.43,48020.46,48010.0,48010.31,30.734
2021-09-16 04:00:00,48010.3,48050.0,48010.3,48046.6,135.128
2021-09-16 04:01:00,48046.61,48050.0,48016.55,48025.01,82.686
2021-09-16 04:02:00,48025.0,48038.28,48025.0,48035.08,42.938
2021-09-16 04:03:00,48035.08,48044.7,48034.0,48044.06,54.707
2021-09-16 04:04:00,48043.6,48046.7,48022.42,48035.5,64.031
2021-09-16 04:05:00,48035.5,48079.43,48033.2,48058.51,135.76
2021-09-16 04:06:00,48058.51,48062.79,47982.93,47985.75,140.428
2021-09-16 04:07:00,47985.74,47995.12,47980.09,47989.11,72.691
2021-09-16 04:08:00,47989.11,47995.0,47983.0,47986.31,54.631
2021-09-16 04:09:00,47986.31,47989.94,47983.07,47985.69,22.68
2021-09-16 04:10:00,47985.68,47985.68,47948.42,47956.77,105.478
2021-09-16 04:11:00,47956.77,47985.68,47950.0,47979.33,90.974
2021-09-16 04:12:00,47974.31,47994.99,47965.0,47994.98,57.582
2021-09-16 04:13:00,47994.99,48000.0,47980.22,47996.87,35.538
2021-09-16 04:14:00,47996.87,47998.09,47985.03,47988.3,34.573
2021-09-16 04:15:00,47988.31,47991.91,47954.3,47957.22,53.256
2021-09-16 04:16:00,47957.22,47960.74,47924.01,47936.87,105.052
2021-09-16 04:17:00,47936.87,47966.54,47936.87,47949.53,36.282
2021-09-16 04:18:00,47949.53,47951.92,47925.0,47942.52,56.35
2021-09-16 04:19:00,47942.52,47975.0,47931.94,47974.99,54.074
2021-09-16 04:20:00,47974.99,47992.01,47955.02,47958.59,48.368
2021-09-16 04:21:00,47958.58,47969.99,47930.41,47969.99,56.301
2021-09-16 04:22:00,47970.0,47986.99,47964.53,47985.39,37.895
2021-09-16 04:23:00,47985.39,47990.0,47975.77,47989.99,27.943
2021-09-16 04:24:00,47989.99,47993.0,47982.45,47988.96,36.439
2021-09-16 04:25:00,47988.95,48026.02,47987.2,48016.96,130.566
2021-09-16 04:26:00,48016.97,48059.22,48013.93,48046.2,143.987
2021-09-16 04:27:00,48046.2,48049.71,48027.0,48029.88,40.91
2021-09-16 04:28:00,48029.87,48050.0,48027.03,48044.72,43.595
2021-09-16 04:29:00,48044.72,48050.0,48039.78,48041.67,19.77
2021-09-16 04:30:00,48041.66,48044.0,48036.01,48039.21,33.391
2021-09-16 04:31:00,48039.77,48042.31,48015.87,48021.24,66.974
2021-09-16 04:32:00,48021.25,48021.52,48005.67,48020.0,34.859
2021-09-16 04:33:00,48016.45,48020.0,48013.46,48013.47,30.572
2021-09-16 04:34:00,48013.46,48013.48,47983.66,47997.43,63.643
2021-09-16 04:35:00,47997.42,48040.0,47990.5,48030.84,56.312
2021-09-16 04:36:00,48028.77,48061.9,48028.77,48041.32,66.849
2021-09-16 04:37:00,48041.32,48056.36,48041.31,48051.07,23.928
2021-09-16 04:38:00,48051.07,48062.45,48040.0,48061.24,51.228
2021-09-16 04:39:00,48061.24,48075.76,48060.79,48066.5,74.078
2021-09-16 04:40:00,48066.49,48069.78,48033.59,48036.49,80.617
2021-09-16 04:41:00,48036.48,48061.32,48033.87,48059.97,43.585
2021-09-16 04:42:00,48057.95,48066.49,48054.21,48065.6,57.767
2021-09-16 04:43:00,48065.6,48137.32,48065.6,48114.39,321.899
2021-09-16 04:44:00,48114.39,48135.0,48090.36,48120.51,95.784
2021-09-16 04:45:00,48120.5,48126.29,48092.68,48101.23,71.324
2021-09-16 04:46:00,48097.79,48118.08,48097.79,48100.81,48.007
2021-09-16 04:47:00,48100.81,48104.93,48021.06,48094.2,326.463
2021-09-16 04:48:00,48092.91,48100.99,48060.12,48071.79,110.576
2021-09-16 04:49:00,48071.78,48082.96,48060.0,48082.84,45.168
2021-09-16 04:50:00,48081.13,48082.73,48047.35,48047.35,43.921
2021-09-16 04:51:00,48047.35,48050.0,48030.2,48038.11,67.267
2021-09-16 04:52:00,48038.11,48058.46,48032.78,48040.01,54.111
2021-09-16 04:53:00,48040.0,48048.0,48034.97,48045.7,35.742
2021-09-16 04:54:00,48045.7,48066.42,48045.7,48062.82,25.001
2021-09-16 04:55:00,48062.83,48065.01,48022.53,48022.61,56.511
2021-09-16 04:56:00,48022.61,48031.2,48010.0,48011.0,68.953
2021-09-16 04:57:00,48011.0,48031.35,48010.0,48028.72,56.421
2021-09-16 04:58:00,48026.02,48030.68,48017.21,48024.49,39.989
2021-09-16 04:59:00,48024.49,48062.12,48024.49,48054.58,63.987
2021-09-16 05:00:00,48054.58,48082.66,48050.0,48060.38,100.894
2021-09-16 05:01:00,48060.37,48077.38,48060.37,48064.99,48.534
2021-09-16 05:02:00,48064.99,48139.35,48062.57,48112.92,228.07
2021-09-16 05:03:00,48110.74,48120.5,48094.9,48098.02,86.183
2021-09-16 05:04:00,48095.25,48150.0,48076.32,48139.51,178.361
2021-09-16 05:05:00,48139.52,48150.0,48093.19,48093.19,138.268
2021-09-16 05:06:00,48092.79,48109.25,48076.32,48106.23,54.563
2021-09-16 05:07:00,48106.23,48117.0,48080.0,48089.22,141.327
2021-09-16 05:08:00,48089.22,48089.22,48037.94,48066.1,153.947
2021-09-16 05:09:00,48066.1,48078.28,48040.55,48078.28,58.022
2021-09-16 05:10:00,48078.27,48078.28,48034.96,48054.72,123.223
2021-09-16 05:11:00,48054.72,48071.94,48030.79,48036.54,52.439
2021-09-16 05:12:00,48036.53,48056.11,48026.34,48026.35,48.138
2021-09-16 05:13:00,48026.34,48036.54,48025.19,48035.01,68.547
2021-09-16 05:14:00,48035.0,48036.53,48008.17,48028.66,119.621
2021-09-16 05:15:00,48028.66,48057.92,48028.65,48032.92,58.573
2021-09-16 05:16:00,48032.91,48066.81,48032.9,48066.81,54.452
2021-09-16 05:17:00,48066.81,48066.81,48056.0,48056.01,17.458
2021-09-16 05:18:00,48056.01,48096.7,48056.0,48096.7,54.671
2021-09-16 05:19:00,48096.7,48096.7,48056.0,48063.98,42.784
2021-09-16 05:20:00,48063.98,48063.98,48030.16,48034.35,39.967
2021-09-16 05:21:00,48034.34,48034.81,48006.21,48018.9,87.361
2021-09-16 05:22:00,48018.9,48022.88,48015.88,48015.88,52.579
2021-09-16 05:23:00,48015.89,48015.89,47970.49,47974.04,158.372
2021-09-16 05:24:00,47974.04,48005.53,47974.04,47989.4,78.465
2021-09-16 05:25:00,47989.4,47995.18,47958.75,47963.33,147.287
2021-09-16 05:26:00,47963.34,47974.55,47963.33,47967.95,48.684
2021-09-16 05:27:00,47967.54,47992.72,47967.48,47976.14,66.155
2021-09-16 05:28:00,47976.14,47995.49,47976.13,47990.63,53.271
2021-09-16 05:29:00,47990.63,47999.7,47981.7,47998.99,44.834
2021-09-16 05:30:00,47998.99,48012.71,47981.25,47981.25,69.741
2021-09-16 05:31:00,47981.24,47981.7,47953.49,47978.28,102.869
2021-09-16 05:32:00,47978.27,47978.28,47965.16,47969.79,29.622
2021-09-16 05:33:00,47969.79,47970.13,47951.0,47958.66,58.297
2021-09-16 05:34:00,47958.66,47958.67,47931.57,47941.41,71.929
2021-09-16 05:35:00,47941.41,47997.73,47941.41,47993.15,94.613
2021-09-16 05:36:00,47993.15,47998.64,47983.2,47990.52,47.103
2021-09-16 05:37:00,47990.52,47995.6,47980.0,47992.65,36.889
2021-09-16 05:38:00,47992.04,47992.64,47986.11,47989.14,31.128
2021-09-16 05:39:00,47989.13,48024.99,47988.51,48011.08,115.612
2021-09-16 05:40:00,48011.08,48017.59,48005.9,48017.58,47.394
2021-09-16 05:41:00,48017.59,48030.0,48008.88,48015.12,64.799
2021-09-16 05:42:00,48015.12,48034.79,48008.0,48032.64,41.053
2021-09-16 05:43:00,48032.65,48064.98,48032.64,48056.02,96.01
2021-09-16 05:44:00,48056.02,48059.11,48040.0,48040.0,62.061
2021-09-16 05:45:00,48040.0,48049.05,48032.74,48047.73,61.513
2021-09-16 05:46:00,48047.77,48047.78,48013.92,48019.23,48.623
2021-09-16 05:47:00,48019.23,48038.51,48013.49,48014.24,23.719
2021-09-16 05:48:00,48014.23,48024.91,47992.01,48003.08,126.57
2021-09-16 05:49:00,48004.61,48033.77,47989.32,48031.29,41.12
2021-09-16 05:50:00,48031.3,48037.62,48017.99,48032.6,51.769
2021-09-16 05:51:00,48032.59,48032.6,47982.04,47984.43,40.644
2021-09-16 05:52:00,47987.35,47997.59,47982.04,47994.46,29.244
2021-09-16 05:53:00,47994.45,47994.46,47928.44,47949.57,129.597
2021-09-16 05:54:00,47949.56,47949.57,47912.55,47923.94,144.144
2021-09-16 05:55:00,47923.93,47940.25,47912.56,47940.24,77.517
2021-09-16 05:56:00,47940.26,47945.86,47900.0,47903.55,89.398
2021-09-16 05:57:00,47903.55,47930.0,47903.55,47903.86,52.6
2021-09-16 05:58:00,47903.87,47937.09,47900.0,47900.01,81.12
2021-09-16 05:59:00,47900.01,47920.88,47900.0,47909.98,59.785
2021-09-16 06:00:00,47909.98,47948.4,47903.19,47931.14,96.407
2021-09-16 06:01:00,47931.13,47931.13,47913.43,47929.01,37.082
2021-09-16 06:02:00,47929.01,47979.61,47925.7,47964.49,89.97
2021-09-16 06:03:00,47964.33,47996.78,47958.98,47992.59,67.677
2021-09-16 06:04:00,47992.59,48027.9,47975.63,48013.35,157.409
2021-09-16 06:05:00,48014.03,48017.76,47959.0,47964.01,87.601
2021-09-16 06:06:00,47964.0,47968.0,47939.32,47940.89,42.107
2021-09-16 06:07:00,47940.89,47961.93,47931.27,47955.0,94.884
2021-09-16 06:08:00,47955.0,47977.07,47929.54,47975.0,75.665
2021-09-16 06:09:00,47975.0,47987.0,47961.32,47987.0,94.825
2021-09-16 06:10:00,47987.0,48000.0,47987.0,48000.0,33.697
2021-09-16 06:11:00,48000.0,48017.0,47998.9,48013.19,43.841
2021-09-16 06:12:00,48013.2,48024.65,48005.77,48023.5,54.172
2021-09-16 06:13:00,48023.5,48037.65,48000.86,48005.77,143.086
2021-09-16 06:14:00,48005.77,48018.75,47992.11,47992.11,89.777
2021-09-16 06:15:00,47992.12,48031.86,47992.11,48030.91,34.859
2021-09-16 06:16:00,48030.91,48038.25,48025.13,48025.14,41.554
2021-09-16 06:17:00,48025.14,48030.81,48000.38,48025.0,99.108
2021-09-16 06:18:00,48025.0,48037.14,48016.4,48016.4,35.507
2021-09-16 06:19:00,48027.87,48028.42,48009.13,48013.86,42.058
2021-09-16 06:20:00,48013.86,48024.38,47980.95,48024.38,173.197
2021-09-16 06:21:00,48024.37,48077.51,48024.37,48062.56,112.288
2021-09-16 06:22:00,48062.56,48072.11,48042.91,48047.45,61.261
2021-09-16 06:23:00,48047.45,48050.0,48040.0,48049.94,47.714
2021-09-16 06:24:00,48049.95,48062.24,48042.16,48062.23,25.138
2021-09-16 06:25:00,48062.24,48068.21,48050.01,48068.21,28.971
2021-09-16 06:26:00,48068.2,48137.99,48068.2,48099.99,252.953
2021-09-16 06:27:00,48100.0,48169.66,48100.0,48161.34,286.94
2021-09-16 06:28:00,48161.35,48161.35,48147.06,48153.58,92.427
2021-09-16 06:29:00,48153.58,48160.9,48139.32,48153.19,97.837
2021-09-16 06:30:00,48152.58,48207.5,48138.99,48204.73,286.916
2021-09-16 06:31:00,48205.23,48228.77,48197.38,48197.85,165.376
2021-09-16 06:32:00,48197.86,48200.99,48185.95,48197.25,86.487
2021-09-16 06:33:00,48197.25,48209.3,48175.64,48209.3,90.242
2021-09-16 06:34:00,48209.29,48220.0,48191.01,48215.89,83.845
2021-09-16 06:35:00,48215.89,48231.5,48195.11,48217.69,183.775
2021-09-16 06:36:00,48217.69,48222.01,48180.34,48186.11,116.641
2021-09-16 06:37:00,48186.1,48186.11,48157.2,48162.62,112.508
2021-09-16 06:38:00,48162.62,48185.0,48157.2,48183.79,50.427
2021-09-16 06:39:00,48183.79,48183.79,48177.63,48179.28,21.705
2021-09-16 06:40:00,48179.29,48183.78,48167.81,48169.74,48.098
2021-09-16 06:41:00,48169.73,48172.25,48160.83,48161.26,39.499
2021-09-16 06:42:00,48161.26,48163.44,48160.0,48161.5,26.753
2021-09-16 06:43:00,48161.51,48179.49,48155.29,48163.8,84.049
2021-09-16 06:44:00,48163.8,48192.63,48163.8,48179.99,43.743
2021-09-16 06:45:00,48179.99,48191.8,48160.78,48186.91,79.734
2021-09-16 06:46:00,48186.9,48190.73,48166.73,48166.74,33.147
2021-09-16 06:47:00,48166.73,48184.66,48164.86,48179.2,67.022
2021-09-16 06:48:00,48179.2,48179.3,48167.43,48171.98,25.764
2021-09-16 06:49:00,48171.98,48179.3,48171.74,48176.17,24.656
2021-09-16 06:50:00,48176.17,48179.3,48167.43,48176.36,45.269
2021-09-16 06:51:00,48177.59,48204.79,48172.81,48197.86,72.238
2021-09-16 06:52:00,48197.85,48197.85,48175.77,48179.24,47.238
2021-09-16 06:53:00,48179.23,48186.93,48157.0,48164.6,41.339
2021-09-16 06:54:00,48164.6,48182.42,48161.28,48173.87,82.991
2021-09-16 06:55:00,48173.86,48173.86,48155.1,48155.13,41.121
2021-09-16 06:56:00,48155.13,48164.61,48130.0,48130.01,78.706
2021-09-16 06:57:00,48130.0,48135.48,48125.0,48134.77,68.428
2021-09-16 06:58:00,48134.78,48147.51,48129.19,48140.63,26.479
2021-09-16 06:59:00,48140.63,48147.4,48137.03,48141.01,34.497
2021-09-16 07:00:00,48141.02,48147.5,48124.11,48124.92,84.759
2021-09-16 07:01:00,48124.91,48124.91,48114.0,48114.0,50.441
2021-09-16 07:02:00,48114.0,48127.86,48113.69,48113.89,61.173
2021-09-16 07:03:00,48113.89,48120.85,48101.0,48101.0,55.179
2021-09-16 07:04:00,48101.01,48119.56,48098.0,48104.15,59.662
2021-09-16 07:05:00,48104.14,48128.3,48051.98,48063.06,199.85
2021-09-16 07:06:00,48063.05,48088.8,48057.65,48079.35,113.989
2021-09-16 07:07:00,48079.36,48100.0,48055.15,48069.29,88.366
2021-09-16 07:08:00,48069.29,48081.41,48050.0,48066.89,97.296
2021-09-16 07:09:00,48066.89,48080.0,48054.01,48074.38,40.266
2021-09-16 07:10:00,48074.38,48085.0,48050.0,48050.01,142.33
2021-09-16 07:11:00,48050.01,48066.09,48043.6,48050.57,46.688
2021-09-16 07:12:00,48050.56,48055.75,48038.46,48050.23,54.929
2021-09-16 07:13:00,48050.23,48072.6,48045.0,48069.12,106.29
2021-09-16 07:14:00,48069.11,48075.66,48037.65,48074.29,85.37
2021-09-16 07:15:00,48074.3,48074.3,48037.65,48043.19,31.811
2021-09-16 07:16:00,48043.19,48081.48,48043.19,48081.47,40.642
2021-09-16 07:17:00,48081.48,48081.48,48058.85,48072.85,42.37
2021-09-16 07:18:00,48072.84,48074.51,48065.4,48074.5,20.444
2021-09-16 07:19:00,48074.5,48085.59,48074.5,48082.49,38.905
2021-09-16 07:20:00,48082.49,48085.59,48073.44,48074.98,43.759
2021-09-16 07:21:00,48074.99,48082.94,48055.42,48073.66,56.705
2021-09-16 07:22:00,48073.79,48078.45,48070.01,48078.45,19.896
2021-09-16 07:23:00,48078.45,48134.82,48075.81,48120.67,154.117
